state_name,constituency_name,sheet,elector_General_m,elector_General_w,voter_General_m,voter_General_w,candidate_Contested_m,candidate_Contested_w,polling_percentage,result_margin,votes_Total Valid Votes Polled,constituency_name_updated,constituency_type_updated,country,id,state_name_dm,constituency_name_dm,flag_more_women,eligible_vote_w,eligible_vote_m,flag_eligible_women,flag_contested_w,margin_ratio,state_name_updated,median_age,GENERAL,SC,ST,median_age_bucket,flag_contested_w_40
Andhra Pradesh-S01,Nandyal-GEN,S01-17,789496,810564,639159,649242,19,1,81.03,250119,1289302,Nandyal,GEN,IN,17,andhra pradesh,nandyal,w,0.8009756169778081,0.8095785159139501,m,yes,19.39956658719214,Andhra Pradesh,40,16,4,0,1,no
Andhra Pradesh-S01,Kurnool-GEN,S01-18,785662,786054,596807,585326,16,0,75.54,149067,1180610,Kurnool,GEN,IN,18,andhra pradesh,kurnool,m,0.7446384090660438,0.7596230949186801,m,no,12.626269470866754,Andhra Pradesh,46.5,13,3,0,2,no
Andhra Pradesh-S01,Anantapur-GEN,S01-19,831151,831381,672882,661447,12,2,80.66,141428,1325840,Anantapur,GEN,IN,19,andhra pradesh,anantapuramu,m,0.7956003324588847,0.8095785242392778,m,yes,10.667048814336571,Andhra Pradesh,48,13,1,0,2,no
Andhra Pradesh-S01,Hindupur-GEN,S01-20,794000,782683,672703,654120,9,0,84.81,140748,1321086,Hindupur,GEN,IN,20,andhra pradesh,hindupur,m,0.8357406510681847,0.8472329974811084,m,no,10.653961967653885,Andhra Pradesh,51,9,0,0,2,no
Andhra Pradesh-S01,Kadapa-GEN,S01-21,772621,795457,593730,625851,14,1,78.22,380726,1213550,Kadapa,GEN,IN,21,andhra pradesh,kadapa,w,0.7867816865022245,0.7684621567366147,w,yes,31.372914177413374,Andhra Pradesh,43,15,0,0,1,no
Andhra Pradesh-S01,Nellore-GEN,S01-22,821216,850700,629756,644145,13,0,76.94,148571,1269875,Nellore,GEN,IN,22,andhra pradesh,nellore,w,0.7571940754672623,0.7668579277559132,m,no,11.699655477901368,Andhra Pradesh,58,12,1,0,3,no
Andhra Pradesh-S01,Tirupati -SC,S01-23,809994,839565,643590,660641,11,1,79.59,228376,1287734,Tirupati,SC,IN,23,andhra pradesh,tirupati,w,0.786884874905457,0.7945614411958607,m,yes,17.73471850552987,Andhra Pradesh,51,0,12,0,2,no
Andhra Pradesh-S01,Rajampet-GEN,S01-24,764829,779336,597375,615378,8,1,79.15,268284,1203015,Rajampet,GEN,IN,24,andhra pradesh,rajampet,w,0.7896183417678639,0.7810569421400078,w,yes,22.300968815850176,Andhra Pradesh,42,8,1,0,1,no
Andhra Pradesh-S01,Chittoor -SC,S01-25,776363,786572,650995,658150,8,0,84.23,137271,1298916,Chittoor,SC,IN,25,andhra pradesh,chittoor,w,0.8367320474158755,0.8385188371934262,m,no,10.5681198784217,Andhra Pradesh,52.5,0,8,0,2,no
Arunachal Pradesh-S02,ARUNACHAL WEST-GEN,S02-1,223234,237980,160826,183297,6,1,77.26,174843,356421,ARUNACHAL WEST,GEN,IN,26,arunachal pradesh,arunachal west,w,0.7702201865703,0.7204368510173181,w,yes,49.05519035073691,Arunachal Pradesh,45,0,0,7,2,no
Arunachal Pradesh-S02,ARUNACHAL EAST-GEN,S02-2,171222,165813,139963,142891,5,0,86.46,69948,288206,ARUNACHAL EAST,GEN,IN,27,arunachal pradesh,arunachal east,w,0.8617599343839144,0.8174358435247807,w,no,24.27014010811711,Arunachal Pradesh,54,0,0,5,2,no
Assam-S03,Karimganj -SC,S03-1,696638,641349,556550,502069,14,0,79.1,38389,1053517,Karimganj,SC,IN,28,assam,karimganj,m,0.7828327478486752,0.7989084718318553,m,no,3.6438899419753077,Assam,46.5,0,14,0,2,no
Assam-S03,Silchar-GEN,S03-2,613931,577283,485516,459284,11,2,79.42,81596,941149,Silchar,GEN,IN,29,assam,silchar,m,0.7955959208914865,0.7908315429584106,w,yes,8.669828050606226,Assam,44,11,2,0,1,no
Assam-S03,Autonomous District-ST,S03-3,404528,390551,312945,302927,5,0,77.61,239626,609541,Autonomous District,ST,IN,30,assam,autonomous district,m,0.7756400572524459,0.7736052881382748,w,no,39.31253188874908,Assam,61,0,0,5,3,no
Assam-S03,Dhubri-GEN,S03-4,948971,907173,862010,820604,14,1,90.66,226258,1676027,Dhubri,GEN,IN,31,assam,dhubri,m,0.9045727771880336,0.908362847758256,m,yes,13.49966319158343,Assam,45,14,1,0,2,no
Assam-S03,Kokrajhar-ST,S03-5,900318,865066,751087,718477,8,1,83.29,37786,1463497,Kokrajhar,ST,IN,32,assam,kokrajhar,m,0.8305458774243815,0.8342463440695399,m,yes,2.581898015506694,Assam,45,0,0,9,2,no
Assam-S03,Barpeta-GEN,S03-6,865300,811538,750196,702041,11,2,86.55,140307,1448815,Barpeta,GEN,IN,33,assam,barpeta,m,0.8650747099950957,0.8669779267306137,m,yes,9.684259204936447,Assam,44,13,0,0,1,no
Assam-S03,Gauhati-GEN,S03-7,1100746,1077793,899023,862213,12,5,80.86,345606,1753291,Gauhati,GEN,IN,34,assam,gauhati,m,0.7999801446103287,0.8167397383229191,m,yes,19.711844753666107,Assam,47,17,0,0,2,no
Assam-S03,Mangaldoi-GEN,S03-8,920977,874520,777107,724548,10,1,83.66,138545,1487589,Mangaldoi,GEN,IN,35,assam,mangaldoi,m,0.8285093537026026,0.8437854582687733,m,yes,9.313392341567463,Assam,44,8,0,3,1,no
Assam-S03,Tezpur-GEN,S03-9,763599,731248,598677,587656,7,0,79.37,242841,1174570,Tezpur,GEN,IN,36,assam,tezpur,m,0.8036343347263856,0.784020146700035,w,no,20.674885277165263,Assam,50,7,0,0,2,no
Assam-S03,Nowgong-GEN,S03-10,918386,872249,761620,728706,7,0,83.22,16752,1482718,Nowgong,GEN,IN,37,assam,nowgong,m,0.8354334599409113,0.8293027114960376,w,no,1.129816998242417,Assam,46,5,2,0,2,no
Assam-S03,Kaliabor-GEN,S03-11,883388,848176,728541,693125,7,0,82.12,209994,1408774,Kaliabor,GEN,IN,38,assam,kaliabor,m,0.817194780328611,0.8247123574239179,m,no,14.906152441768516,Assam,48,7,0,0,2,no
Assam-S03,Jorhat-GEN,S03-12,689038,671283,535678,518560,6,2,77.5,82653,1045396,Jorhat,GEN,IN,39,assam,jorhat,m,0.7724908868539796,0.7774288210519594,m,yes,7.9063818878205,Assam,43,8,0,0,1,no
Assam-S03,Dibrugarh-GEN,S03-13,662634,649533,514418,499258,8,0,77.28,364566,994460,Dibrugarh,GEN,IN,40,assam,dibrugarh,m,0.7686414701023658,0.7763229776920593,m,no,36.65969470868612,Assam,55,8,0,0,3,no
Assam-S03,Lakhimpur-GEN,S03-14,866675,837730,651081,628945,11,0,75.15,350551,1268369,Lakhimpur,GEN,IN,41,assam,lakhimpur,m,0.7507729220631946,0.7512400842299594,m,no,27.63793501733328,Assam,51,7,1,3,2,no
Bihar-S04,Valmiki Nagar-GEN,S04-1,893428,770524,530289,499397,12,1,61.97,354616,997752,Valmiki Nagar,GEN,IN,42,bihar,valmiki nagar,m,0.6481264697790076,0.5935441915856677,w,yes,35.5414972858987,Bihar,42,13,0,0,1,no
Bihar-S04,Paschim Champaran-GEN,S04-2,876758,754309,524330,483548,9,0,62,293906,967237,Paschim Champaran,GEN,IN,43,bihar,paschim champaran,m,0.6410476343249252,0.5980327524813004,w,no,30.386141142243318,Bihar,45,9,0,0,2,no
Bihar-S04,Purvi Champaran-GEN,S04-3,881809,774609,502773,490037,21,1,60.25,293648,976694,Purvi Champaran,GEN,IN,44,bihar,purvi champaran,m,0.6326249759556112,0.5701608851803508,w,yes,30.065506699129923,Bihar,38.5,20,2,0,1,no
Bihar-S04,Sheohar-GEN,S04-4,895320,789406,500312,500529,17,1,59.57,340360,997542,Sheohar,GEN,IN,45,bihar,sheohar,w,0.6340577598852808,0.5588080239467453,w,yes,34.1198666321819,Bihar,47,16,2,0,2,no
Bihar-S04,Sitamarhi-GEN,S04-5,927085,823630,504721,529645,20,0,59.28,250539,1028531,Sitamarhi,GEN,IN,46,bihar,sitamarhi,w,0.6430618117358523,0.5444171785758587,w,no,24.358915774050562,Bihar,47,18,2,0,2,no
Bihar-S04,Madhubani-GEN,S04-6,944657,846458,454516,507776,15,2,53.75,454940,958085,Madhubani,GEN,IN,47,bihar,madhubani,w,0.5998832783197748,0.4811439496028717,w,yes,47.48430462850373,Bihar,46,15,2,0,2,no
Bihar-S04,Jhanjharpur-GEN,S04-7,968797,881622,496451,562801,17,0,57.25,322951,1051359,Jhanjharpur,GEN,IN,48,bihar,jhanjharpur,w,0.638369959007375,0.5124406867486171,w,no,30.71748089853228,Bihar,48,16,1,0,2,no
Bihar-S04,Supaul-GEN,S04-8,879230,810014,529157,580683,18,2,65.7,266853,1101462,Supaul,GEN,IN,49,bihar,supaul,w,0.7168802020705815,0.6018413839382186,w,yes,24.227163533558123,Bihar,41,17,2,1,1,no
Bihar-S04,Araria-GEN,S04-9,949714,854807,575565,593532,11,1,64.78,137241,1149012,Araria,GEN,IN,50,bihar,araria,w,0.6943462091442864,0.6060403447774804,w,yes,11.944261678729204,Bihar,48,10,2,0,2,no
Bihar-S04,Kishanganj-GEN,S04-10,858904,800525,537374,563614,14,0,66.38,34466,1081881,Kishanganj,GEN,IN,51,bihar,kishanganj,w,0.7040554636020112,0.625650829429133,w,no,3.1857477855697627,Bihar,51.5,11,2,1,2,no
Bihar-S04,Katihar-GEN,S04-11,874742,777147,554254,562770,9,0,67.6,57203,1097150,Katihar,GEN,IN,52,bihar,katihar,w,0.7241487131778158,0.6336199702312225,w,no,5.213781160278905,Bihar,51,8,0,1,2,no
Bihar-S04,Purnia-GEN,S04-12,915126,848975,574694,578456,15,1,65.37,263461,1135371,Purnia,GEN,IN,53,bihar,purnia,w,0.6813581083070762,0.6279943964000586,w,yes,23.20483788999367,Bihar,44,14,0,2,1,no
Bihar-S04,Madhepura-GEN,S04-13,974876,907763,552934,592789,13,0,60.87,301527,1108824,Madhepura,GEN,IN,54,bihar,madhepura,w,0.653021768897829,0.5671839290330257,w,no,27.193404904655743,Bihar,44,13,0,0,1,no
Bihar-S04,Darbhanga-GEN,S04-14,874949,778501,468623,493457,8,0,58.31,267979,944528,Darbhanga,GEN,IN,55,bihar,darbhanga,w,0.6338553193894421,0.5356003607067383,w,no,28.37173699456236,Bihar,53.5,8,0,0,2,no
Bihar-S04,Muzaffarpur-GEN,S04-15,920017,807730,532392,521572,20,2,61.14,409988,1048915,Muzaffarpur,GEN,IN,56,bihar,muzaffarpur,m,0.6457256756589455,0.5786762635907815,w,yes,39.08686595195988,Bihar,46,21,1,0,2,no
Bihar-S04,Vaishali-GEN,S04-16,930061,803397,536923,535176,14,8,61.91,234584,1065513,Vaishali,GEN,IN,57,bihar,vaishali,m,0.6661413970925956,0.577298693311514,w,yes,22.016061746783006,Bihar,42.5,20,2,0,1,yes
Bihar-S04,Gopalganj (SC)-SC,S04-17,938734,898550,476256,539136,13,0,55.71,286434,973216,Gopalganj (SC),SC,IN,58,bihar,gopalganj,w,0.6000066774247399,0.5073386071027576,w,no,29.43169861572354,Bihar,41,0,13,0,1,no
Bihar-S04,Siwan-GEN,S04-18,938984,855346,471597,510554,15,4,54.73,116958,976324,Siwan,GEN,IN,59,bihar,siwan,w,0.5968976297311264,0.5022417847375461,w,yes,11.979424863057755,Bihar,43,17,0,2,1,no
Bihar-S04,Maharajganj-GEN,S04-19,950889,849976,467023,501866,10,1,53.81,230772,950535,Maharajganj,GEN,IN,60,bihar,maharajganj,w,0.5904472596873324,0.49114355092970896,w,yes,24.278117060392304,Bihar,51,11,0,0,2,no
Bihar-S04,Saran-GEN,S04-20,891660,770235,479986,458722,12,0,56.56,138411,914734,Saran,GEN,IN,61,bihar,saran,m,0.5955610949904899,0.5383060807931275,w,no,15.131284067280761,Bihar,43,11,1,0,1,no
Bihar-S04,Hajipur (SC)-SC,S04-21,978961,839189,518835,485247,9,2,55.21,205449,981561,Hajipur (SC),SC,IN,62,bihar,hajipur,m,0.5782332704551656,0.5299853620317868,w,yes,20.93084382936975,Bihar,45,0,11,0,2,no
Bihar-S04,Ujiarpur-GEN,S04-22,858250,751176,478018,488760,17,1,60.12,277278,954850,Ujiarpur,GEN,IN,63,bihar,ujiarpur,w,0.6506597654877153,0.5569682493445965,w,yes,29.038906634549928,Bihar,44,18,0,0,1,no
Bihar-S04,Samastipur (SC)-SC,S04-23,890179,787449,496337,520796,10,1,60.69,251643,983608,Samastipur (SC),SC,IN,64,bihar,samastipur,w,0.6613710856195132,0.5575698820124941,w,yes,25.5836674772877,Bihar,40,0,11,0,1,no
Bihar-S04,Begusarai-GEN,S04-24,1039818,914604,603585,613828,10,0,62.58,422217,1205149,Begusarai,GEN,IN,65,bihar,begusarai,w,0.6711407341319303,0.5804717748682943,w,no,35.03442312942217,Bihar,49,9,1,0,2,no
Bihar-S04,Khagaria-GEN,S04-25,882975,790342,467181,497927,18,2,57.67,248570,959217,Khagaria,GEN,IN,66,bihar,khagaria,w,0.6300146012738789,0.5290987853563238,w,yes,25.913844312600798,Bihar,42,18,2,0,1,no
Bihar-S04,Bhagalpur-GEN,S04-26,962350,856824,546334,493759,9,0,57.16,277630,1010951,Bhagalpur,GEN,IN,67,bihar,bhagalpur,m,0.5762665378187353,0.5677082142671586,w,no,27.462260782174408,Bihar,43,8,1,0,1,no
Bihar-S04,Banka-GEN,S04-27,900736,795778,497999,496121,18,2,58.6,200532,989181,Banka,GEN,IN,68,bihar,banka,m,0.62344146231738,0.552880089171522,w,yes,20.272528485686646,Bihar,43.5,19,1,0,1,no
Bihar-S04,Munger-GEN,S04-28,1007651,872190,547935,483085,18,1,54.89,167937,1026526,Munger,GEN,IN,69,bihar,munger,m,0.5538758756692922,0.5437745806831928,w,yes,16.35974149704927,Bihar,41,14,4,1,1,no
Bihar-S04,Nalanda-GEN,S04-29,1118379,991283,559964,469057,32,3,48.76,256137,1022860,Nalanda,GEN,IN,70,bihar,nalanda,m,0.4731817250976764,0.500692520156405,m,yes,25.041256867997575,Bihar,41,28,7,0,1,no
Bihar-S04,Patna Sahib-GEN,S04-30,1130795,1011936,548683,429918,15,3,45.77,284657,977209,Patna Sahib,GEN,IN,71,bihar,patna sahib,m,0.4248470258988711,0.4852188062380891,m,yes,29.129592543662614,Bihar,40,17,1,0,1,no
Bihar-S04,Pataliputra-GEN,S04-31,1004864,913994,595000,478175,21,4,55.97,39321,1071173,Pataliputra,GEN,IN,72,bihar,pataliputra,m,0.5231708304430882,0.5921199286669638,m,yes,3.6708356166557596,Bihar,46,20,5,0,2,no
Bihar-S04,Arrah-GEN,S04-32,1133531,938782,607717,465201,11,0,51.72,147285,1058859,Arrah,GEN,IN,73,bihar,arrah,m,0.49553676998493795,0.5361273754312851,m,no,13.909784022235256,Bihar,53,10,1,0,2,no
Bihar-S04,Buxar-GEN,S04-33,961442,857613,543539,436752,15,0,53.95,117609,970414,Buxar,GEN,IN,74,bihar,buxar,m,0.5092646683294213,0.5653372746353914,m,no,12.119466536962575,Bihar,43,13,2,0,1,no
Bihar-S04,Sasaram (SC)-SC,S04-34,935244,848529,531450,437794,10,3,54.52,165745,955761,Sasaram (SC),SC,IN,75,bihar,sasaram,m,0.5159446524514778,0.5682474306170369,m,yes,17.341678515863276,Bihar,55,0,13,0,3,no
Bihar-S04,Karakat-GEN,S04-35,931442,833563,483732,380773,22,5,49.05,84542,846694,Karakat,GEN,IN,76,bihar,karakat,m,0.456801705449978,0.5193366844097647,m,yes,9.984953241667,Bihar,47,25,2,0,2,no
Bihar-S04,Jahanabad-GEN,S04-36,822285,758237,443543,373430,11,2,51.75,1751,794382,Jahanabad,GEN,IN,77,bihar,jahanabad,m,0.4924977282828456,0.5394030050408314,m,yes,0.2204229199553867,Bihar,54,12,1,0,2,no
Bihar-S04,Aurangabad-GEN,S04-37,916759,822450,485950,446877,9,0,53.64,70552,912477,Aurangabad,GEN,IN,78,bihar,aurangabad,m,0.5433485318256429,0.5300738798310134,w,no,7.731920914170988,Bihar,46,7,1,1,2,no
Bihar-S04,Gaya (SC)-SC,S04-38,880201,820382,499260,455841,13,0,56.16,152426,927218,Gaya (SC),SC,IN,79,bihar,gaya,m,0.5556448093692938,0.5672113528614486,m,no,16.439068266578087,Bihar,49,0,13,0,2,no
Bihar-S04,Nawada-GEN,S04-39,985272,910920,482016,453338,11,2,49.61,148072,907315,Nawada,GEN,IN,80,bihar,nawada,m,0.49767048698019584,0.48922125057852045,w,yes,16.319800730727476,Bihar,49,12,1,0,2,no
Bihar-S04,Jamui (SC)-SC,S04-40,908843,806970,479673,467631,8,1,55.22,241049,909641,Jamui (SC),SC,IN,81,bihar,jamui,m,0.5794899438640841,0.5277842267586371,w,yes,26.49935524014419,Bihar,40,0,9,0,1,no
Goa-S05,North Goa-GEN,S05-1,272174,284425,209593,218000,5,1,76.99,80247,421565,North Goa,GEN,IN,82,goa,north goa,w,0.7664586446339106,0.7700698817668109,m,yes,19.035498677546762,Goa,54.5,6,0,0,2,no
Goa-S05,South Goa-GEN,S05-2,283546,295598,199877,223780,5,1,73.28,9755,419139,South Goa,GEN,IN,83,goa,south goa,w,0.7570416579273203,0.7049191312873396,w,yes,2.3273901975239717,Goa,45.5,6,0,0,2,no
Gujarat-S06,Kachchh-SC,S06-1,908805,834994,550098,465094,8,2,58.66,305513,1004437,Kachchh,SC,IN,84,gujarat,kachchh,m,0.5570028048105735,0.6052981662732929,m,yes,30.416342687495586,Gujarat,48.5,0,10,0,2,no
Gujarat-S06,Banaskantha-GEN,S06-2,889560,806548,614524,482443,11,3,64.93,368296,1089353,Banaskantha,GEN,IN,85,gujarat,banaskantha,m,0.5981578281763763,0.690817932460992,m,yes,33.808691948339984,Gujarat,44,13,1,0,1,no
Gujarat-S06,Patan-GEN,S06-3,936817,868384,610449,509917,12,0,62.33,193879,1111929,Patan,GEN,IN,86,gujarat,patan,m,0.5872022054759185,0.6516203271289911,m,no,17.4362751578563,Gujarat,45.5,9,3,0,2,no
Gujarat-S06,Mahesana-GEN,S06-4,853191,794233,584781,492257,10,2,65.62,281519,1069871,Mahesana,GEN,IN,87,gujarat,mahesana,m,0.6197891550716226,0.6854045577133373,m,yes,26.313359274155484,Gujarat,40,11,1,0,1,no
Gujarat-S06,Sabarkantha-GEN,S06-5,921440,875714,645239,562915,20,0,67.62,268986,1212250,Sabarkantha,GEN,IN,88,gujarat,sabarkantha,m,0.6428068981425442,0.7002506945650286,m,no,22.18898742008662,Gujarat,50.5,16,2,2,2,no
Gujarat-S06,Gandhinagar-GEN,S06-6,1003629,941373,689408,586038,16,1,65.99,557014,1269876,Gandhinagar,GEN,IN,89,gujarat,gandhinagar,m,0.6225353818305815,0.6869151847943812,m,yes,43.86365282909512,Gujarat,51,11,6,0,2,no
Gujarat-S06,Ahmedabad East-GEN,S06-7,954040,855716,619676,489608,22,3,61.61,434330,1107359,Ahmedabad East,GEN,IN,90,gujarat,ahmedabad east,m,0.57216179199641,0.6495283216636619,m,yes,39.22214927588975,Gujarat,38,23,3,0,1,no
Gujarat-S06,Ahmedabad West-SC,S06-8,851288,791403,544767,446929,12,1,60.67,321546,982305,Ahmedabad West,SC,IN,91,gujarat,ahmedabad west,m,0.5647299795426604,0.6399326667355818,m,yes,32.73382503397621,Gujarat,47,0,13,0,2,no
Gujarat-S06,Surendranagar-GEN,S06-9,969752,878093,598970,470272,31,0,58.27,277437,1068939,Surendranagar,GEN,IN,92,gujarat,surendranagar,m,0.5355605841294715,0.61765276070583,m,no,25.954427708222827,Gujarat,50,20,11,0,2,no
Gujarat-S06,Rajkot-GEN,S06-10,979666,904175,658951,530759,10,0,63.43,368407,1176953,Rajkot,GEN,IN,93,gujarat,rajkot,m,0.5870091519893826,0.6726282222716722,m,no,31.301759713429504,Gujarat,50,5,5,0,2,no
Gujarat-S06,Porbandar-GEN,S06-11,863957,796937,533165,410171,16,1,57.14,229823,942107,Porbandar,GEN,IN,94,gujarat,porbandar,m,0.5146843476962419,0.6171198335102326,m,yes,24.394575138492762,Gujarat,46,14,3,0,2,no
Gujarat-S06,Jamnagar-GEN,S06-12,856745,799231,557825,446952,25,3,61.01,236804,1003166,Jamnagar,GEN,IN,95,gujarat,jamnagar,m,0.5592275574896369,0.6510980513454996,m,yes,23.605664466299693,Gujarat,44,22,6,0,1,no
Gujarat-S06,Junagadh-GEN,S06-13,847655,793851,542217,454800,12,0,61.16,150211,989144,Junagadh,GEN,IN,96,gujarat,junagadh,m,0.5729034793682946,0.6396670815367101,m,no,15.185958768389638,Gujarat,37,10,2,0,1,no
Gujarat-S06,Amreli-GEN,S06-14,843662,784290,495865,411648,12,0,55.83,201431,891600,Amreli,GEN,IN,97,gujarat,amreli,m,0.5248670772290862,0.5877531523287762,m,no,22.59208165096456,Gujarat,47,8,4,0,2,no
Gujarat-S06,Bhavnagar-GEN,S06-15,919879,847120,567578,464533,8,2,58.89,329519,1024896,Bhavnagar,GEN,IN,98,gujarat,bhavnagar,m,0.5483674095759751,0.6170137594183582,m,yes,32.15145731859623,Gujarat,41.5,8,2,0,1,no
Gujarat-S06,Anand-GEN,S06-16,854186,801026,602173,503504,10,0,66.95,197718,1090269,Anand,GEN,IN,99,gujarat,anand,m,0.6285738540322037,0.7049670680624595,m,no,18.13479058837773,Gujarat,43.5,10,0,0,1,no
Gujarat-S06,Kheda-GEN,S06-17,930077,872956,612434,481581,6,1,60.9,367145,1080356,Kheda,GEN,IN,100,gujarat,kheda,m,0.5516669797790495,0.6584766637600973,m,yes,33.98370537119246,Gujarat,54,6,1,0,2,no
Gujarat-S06,Panchmahal-GEN,S06-18,897112,846094,577870,498261,6,0,62.11,428541,1063543,Panchmahal,GEN,IN,101,gujarat,panchmahal,m,0.5888955600677939,0.6441447667626785,m,no,40.29371638006174,Gujarat,48,6,0,0,2,no
Gujarat-S06,Dahod-ST,S06-19,802790,795060,543050,514433,7,0,66.49,127596,1031276,Dahod,ST,IN,102,gujarat,dahod,m,0.6470367016325812,0.6764533688760448,m,no,12.372633514209582,Gujarat,51,0,0,7,2,no
Gujarat-S06,Vadodara-GEN,S06-20,922019,872107,647847,570017,11,2,68.1,589177,1205349,Vadodara,GEN,IN,103,gujarat,vadodara,m,0.6536090181594689,0.702639533458638,m,yes,48.880199842535234,Gujarat,44,11,2,0,1,no
Gujarat-S06,Chhota Udaipur-ST,S06-21,861722,808812,652896,573945,7,1,73.74,377943,1199591,Chhota Udaipur,ST,IN,104,gujarat,chhota udaipur,m,0.709614842509755,0.7576643047293675,m,yes,31.505988291009185,Gujarat,43.5,0,0,8,1,no
Gujarat-S06,Bharuch-GEN,S06-22,804519,759612,606980,538517,17,0,73.49,334214,1143404,Bharuch,GEN,IN,105,gujarat,bharuch,m,0.7089369309594898,0.7544632258529631,m,no,29.22973857009421,Gujarat,47,10,2,5,2,no
Gujarat-S06,Bardoli-ST,S06-23,934536,891631,706293,637358,12,0,73.8,215447,1325124,Bardoli,ST,IN,106,gujarat,bardoli,m,0.7148226115960526,0.7557686381263001,m,no,16.25862938109943,Gujarat,49,0,0,12,2,no
Gujarat-S06,Surat-GEN,S06-24,891289,764300,593569,472777,10,3,64.53,548230,1057880,Surat,GEN,IN,107,gujarat,surat,m,0.6185751668193118,0.6659669310403248,m,yes,51.82345823722918,Gujarat,45,11,2,0,2,no
Gujarat-S06,Navsari-GEN,S06-25,1076395,894986,713388,589682,22,3,66.34,689668,1298985,Navsari,GEN,IN,108,gujarat,navsari,m,0.6588728762237621,0.6627567017684028,m,yes,53.09283786956739,Gujarat,47,22,3,0,2,no
Gujarat-S06,Valsad-ST,S06-26,853027,817823,647087,609749,9,0,75.43,353797,1241070,Valsad,ST,IN,109,gujarat,valsad,m,0.7455757541668552,0.7585773955572332,m,no,28.5074169869548,Gujarat,54,0,0,9,2,no
Haryana-S07,Ambala-SC,S07-1,984076,862632,707597,605795,17,1,71.01,342345,1308292,Ambala,SC,IN,110,haryana,ambala,m,0.7022635376382976,0.7190471061178202,m,yes,26.16732350270429,Haryana,52,0,18,0,2,no
Haryana-S07,Kurukshetra-GEN,S07-2,877320,774313,654657,572801,21,3,74.23,384591,1227004,Kurukshetra,GEN,IN,111,haryana,kurukshetra,m,0.739753820483448,0.7462009301053207,m,yes,31.343907599323227,Haryana,45.5,20,4,0,2,no
Haryana-S07,Sirsa-SC,S07-3,955719,844223,730867,636499,19,1,75.94,309918,1365147,Sirsa,SC,IN,112,haryana,sirsa,m,0.7539465283461834,0.7647300095530172,m,yes,22.702170535480796,Haryana,41.5,0,20,0,1,no
Haryana-S07,Hisar-GEN,S07-4,874295,749117,638294,536805,26,0,72.3,314068,1176912,Hisar,GEN,IN,113,haryana,hisar,m,0.716583657826481,0.7300670826208545,m,no,26.685767500033986,Haryana,37,21,5,0,1,no
Haryana-S07,Karnal-GEN,S07-5,1014157,884691,706599,591424,16,0,68.31,656142,1295259,Karnal,GEN,IN,114,haryana,karnal,m,0.668509117872794,0.6967353181016351,m,no,50.65720446644262,Haryana,52.5,11,5,0,2,no
Haryana-S07,Sonipat-GEN,S07-6,857003,725768,610957,512815,27,2,70.92,164864,1127068,Sonipat,GEN,IN,115,haryana,sonipat,m,0.7065825442841238,0.7128994880998083,m,yes,14.627688835101344,Haryana,47,24,5,0,2,no
Haryana-S07,Rohtak-GEN,S07-7,915983,798417,653164,556508,17,1,70.26,7503,1217570,Rohtak,GEN,IN,116,haryana,rohtak,m,0.6970142168816545,0.7130743692841461,m,yes,0.6162274037632334,Haryana,37.5,17,1,0,1,no
Haryana-S07,Bhiwani-Mahendragarh-GEN,S07-8,863805,763514,608691,538446,19,2,70.19,444463,1159074,Bhiwani-Mahendragarh,GEN,IN,117,haryana,bhiwani-mahendragarh,m,0.7052208603902482,0.7046625106360811,w,yes,38.346386857094544,Haryana,45,14,7,0,2,no
Haryana-S07,Gurgaon-GEN,S07-9,1134912,1004827,775280,666146,24,0,67.26,386256,1441120,Gurgaon,GEN,IN,118,haryana,gurgaon,m,0.6629459598517954,0.6831190435910449,m,no,26.802486954590876,Haryana,48,19,5,0,2,no
Haryana-S07,Faridabad-GEN,S07-10,1136887,928711,741280,583185,26,1,64.06,638239,1322309,Faridabad,GEN,IN,119,haryana,faridabad,m,0.6279509987498803,0.6520261028580677,m,yes,48.26700869463945,Haryana,45,22,5,0,2,no
Himachal Pradesh-S08,Kangra-GEN,S08-1,705959,699519,470334,520805,10,1,70.55,477623,995662,Kangra,GEN,IN,120,himachal pradesh,kangra,w,0.7445187335869362,0.6662341580743357,w,yes,47.97039557600873,Himachal Pradesh,58,8,2,1,3,no
Himachal Pradesh-S08,Mandi-GEN,S08-2,637567,630416,461030,469659,17,0,73.46,405459,936073,Mandi,GEN,IN,121,himachal pradesh,mandi,w,0.7449985406461765,0.7231083164592897,w,no,43.3148910394809,Himachal Pradesh,53,12,4,1,2,no
Himachal Pradesh-S08,Hamirpur-GEN,S08-3,667968,670041,458194,514168,11,0,72.58,399572,980739,Hamirpur,GEN,IN,122,himachal pradesh,hamirpur,w,0.7673679670348531,0.6859520216537319,w,no,40.74193031989143,Himachal Pradesh,52,8,3,0,2,no
Himachal Pradesh-S08,Shimla-SC,S08-4,645961,604636,475787,431773,6,0,72.56,327514,905250,Shimla,SC,IN,123,himachal pradesh,shimla,m,0.714104022916267,0.7365568509553982,m,no,36.17939795636565,Himachal Pradesh,38,0,6,0,1,no
Jammu & Kashmir-S09,Baramulla-GEN,S09-1,676057,636059,250078,202036,9,0,34.57,30233,447437,Baramulla,GEN,IN,124,jammu and kashmir,baramulla,m,0.31763720032261156,0.36990667946637634,m,no,6.756928908427332,Jammu & Kashmir,55,9,0,0,3,no
